code,brand,name_hu,name_main,calorie,protein,fat,carb,image_url
5999026357135,Naturpiac,,"Cranberries, dried",338.5,0.0,0.7,83.0,https://images.openfoodfacts.org/images/products/599/902/635/7135/front_en.3.400.jpg
5998200750724,Milli,,Krémtúró túrógombóc ízű,142.0,5.9,2.2,25.0,https://images.openfoodfacts.org/images/products/599/820/075/0724/front_en.3.400.jpg
5999076238125,BioTechUSA,,Whey (Milk Rice Flavoured),382.9,76.1,6.4,5.0,
5999105910367,Soumam,,Yaourts nature,48.0,3.5,2.0,3.5,
5999033887168,Spar,,Szeletelt Tilsiter sajt,323.0,24.0,25.0,0.0,https://images.openfoodfacts.org/images/products/599/903/388/7168/front_hu.16.400.jpg
5998400310902,Cerbona,Vegan Rizskása étcsokoládés málnával,Vegan Rizskása étcsokoládés málnával,364.0,4.5,2.7,78.7,https://images.openfoodfacts.org/images/products/599/840/031/0902/front_hu.5.400.jpg
9001400106744,HohesC,,Direkt préselt immun,45.0,0.5,0.5,9.9,https://images.openfoodfacts.org/images/products/900/140/010/6744/front_en.3.400.jpg
20948740,chef select to go,,Szendvics classic,181.0,7.8,6.7,21.9,https://images.openfoodfacts.org/images/products/000/002/094/8740/front_en.3.400.jpg
5992734200304,Gierlinger,,Premium Bacon,363.0,12.0,35.0,0.0,https://images.openfoodfacts.org/images/products/599/273/420/0304/front_en.11.400.jpg
8588000185955,Kukkonia,,Mlieko,58.0,3.3,2.8,4.8,https://images.openfoodfacts.org/images/products/858/800/018/5955/front_en.3.400.jpg
5997132559023,Gyermelyi,,Vita Pasta Fusilli,358.0,12.0,1.5,73.0,https://images.openfoodfacts.org/images/products/599/713/255/9023/front_en.3.400.jpg
01219197,Delikát,Ételízesítõ,Ételízesítõ,100.0,5.0,0.9,17.0,https://images.openfoodfacts.org/images/products/000/000/121/9197/front_hu.3.400.jpg
90020421,Rauch,,Happy Day Apple Juice,48.0,0.5,0.5,11.5,https://images.openfoodfacts.org/images/products/000/009/002/0421/front_hu.3.400.jpg
5999076233915,BiotechUSA,Collagen hidrolizált kollagén italpor,Collagen food supplement drink power,400.0,86.7,3.3,10.0,https://images.openfoodfacts.org/images/products/599/907/623/3915/front_fr.3.400.jpg
5997003583065,Vénusz,,Sütőolaj,900.0,0.0,100.0,0.0,https://images.openfoodfacts.org/images/products/599/700/358/3065/front_en.3.400.jpg
5997010311002,Univer,,Majonéz,640.0,1.0,68.0,5.4,https://images.openfoodfacts.org/images/products/599/701/031/1002/front_en.3.400.jpg
5998400309937,Cerbona,,Zab pehely,372.0,13.0,7.0,59.0,
5998863334668,ASL,,VEGI JUICE,5.0,0.0,0.0,1.1,https://images.openfoodfacts.org/images/products/599/886/333/4668/front_en.3.400.jpg
5999033887045,Ismeretlen,,Csirke nuggets bagett,256.0,10.3,11.7,31.7,
9100000087504,Riffel; Spar,,Chips paprika,522.0,5.7,33.0,48.0,https://images.openfoodfacts.org/images/products/910/000/008/7504/front_en.3.400.jpg
5999559310829,Biorganik,Bio popcorn,Bio popcorn,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/955/931/0829/front_hu.6.400.jpg
4099200705446,MILSANI,"UHT Tej, 2,8%","UHT Tej, 2,8%",56.0,3.0,2.8,4.6,https://images.openfoodfacts.org/images/products/409/920/070/5446/front_hu.19.400.jpg
5996593000068,Zöldségeskert,,Broccoli,25.0,2.7,0.0,2.4,https://images.openfoodfacts.org/images/products/599/659/300/0068/front_en.3.400.jpg
5999885840274,Abso,,Abso double chocolate bar,432.0,23.0,25.0,27.0,https://images.openfoodfacts.org/images/products/599/988/584/0274/front_en.4.400.jpg
5998858701598,Vegabond,,"Rice porridge, rizsdara",349.0,7.8,3.7,77.3,https://images.openfoodfacts.org/images/products/599/885/870/1598/front_en.4.400.jpg
0599970220032,Blike,,Konjac jelly peach,16.0,0.0,0.0,4.0,https://images.openfoodfacts.org/images/products/059/997/022/0032/front_en.3.400.jpg
3245678168981,"Auchan, Auchan Gourmet",Sensation Colombia,AUCHAN COLOMBIE Doux et acidulé,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/324/567/816/8981/front_hu.7.400.jpg
3800233075366,Corn Up,Popped Tortilla Chips - nacho cheese & jalapeños,Popped Tortilla Chips - nacho cheese & jalapeños,450.0,6.5,13.0,73.0,https://images.openfoodfacts.org/images/products/380/023/307/5366/front_hu.9.400.jpg
3800233075335,Corn Up,Popped Tortilla Chips - Texas BBQ,Popped Tortilla Chips - Texas BBQ,450.0,6.5,13.0,73.0,https://images.openfoodfacts.org/images/products/380/023/307/5335/front_hu.3.400.jpg
5992895006364,Sissy,Sissy natúr joghurt 3% 450g,Sissy natúr joghurt 3% 450g,53.0,3.2,3.0,2.8,https://images.openfoodfacts.org/images/products/599/289/500/6364/front_hu.3.400.jpg
5999548670293,Classic,,"Pangasius fillet, frozen",125.0,9.5,9.3,0.8,https://images.openfoodfacts.org/images/products/599/954/867/0293/front_en.3.400.jpg
5997505321400,Gárdonyi Teaház,Gyümölcstea-válogatás,Gyümölcstea-válogatás,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/750/532/1400/front_hu.15.400.jpg
5999076252299,Ismeretlen,,Crispy protein bar cocoa,375.0,21.0,16.0,30.0,
3830073630012,Ayatana,,"Organic kombucha, tropical",28.5,0.0,0.0,4.0,https://images.openfoodfacts.org/images/products/383/007/363/0012/front_en.3.400.jpg
5998301301573,FeVITA,,"Red currants, frozen",66.0,1.7,0.0,12.8,https://images.openfoodfacts.org/images/products/599/830/130/1573/front_en.3.400.jpg
4056489159018,Lidl,,Saguaro Citrom Lime Menta/Lemon Lime Mint,20.0,0.0,0.0,4.9,https://images.openfoodfacts.org/images/products/405/648/915/9018/front_en.3.400.jpg
5051007123006,Tesco,Popcorn - Butter Flavour,Popcorn - Butter Flavour,463.0,8.3,24.0,53.0,https://images.openfoodfacts.org/images/products/505/100/712/3006/front_hu.3.400.jpg
5995885821862,Gallio,Pulykamell sonka - roppantott borsos,Pulykamell sonka - roppantott borsos,102.0,23.0,0.7,0.9,https://images.openfoodfacts.org/images/products/599/588/582/1862/front_hu.3.400.jpg
5999535807428,Gelatiamo all'italiano,,Single zero vanilla ice cream with blackberry,116.0,3.9,5.1,14.5,https://images.openfoodfacts.org/images/products/599/953/580/7428/front_en.3.400.jpg
5995885821848,Gallio,Pulykamell sonka - aszalt paradicsomos,Pulykamell sonka - aszalt paradicsomos,106.0,23.0,1.3,0.4,https://images.openfoodfacts.org/images/products/599/588/582/1848/front_hu.4.400.jpg
5999535801167,Gelatiamo all'italiano,,Single zero forest fruit ice cream,74.0,2.2,3.2,13.0,https://images.openfoodfacts.org/images/products/599/953/580/1167/front_en.4.400.jpg
5999100021969,Scitec,,Whey caramel salé,379.0,73.0,5.6,9.2,
3083681163155,Bonduelle,Good Lunch Rizs & Vörösbab 250g,Lunch bowl Riz & haricots 250g,143.0,4.2,3.4,22.0,https://images.openfoodfacts.org/images/products/308/368/116/3155/front_en.3.400.jpg
0005275304068,aranycipó,,Joghurtos rozskenyér,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/000/527/530/4068/front_ro.3.400.jpg
5998334500097,Toffini tofu,Tofu,Tofu,146.0,12.5,9.5,2.0,https://images.openfoodfacts.org/images/products/599/833/450/0097/front_hu.9.400.jpg
4099200040714,Aibler,Csemege Sonka,Csemege Sonka,107.0,20.0,2.3,1.5,https://images.openfoodfacts.org/images/products/409/920/004/0714/front_hu.3.400.jpg
20093822,Culinea,Panírozott csirkemellfilé,Panírozott csirkemellfilé,193.0,15.0,7.8,15.0,https://images.openfoodfacts.org/images/products/000/002/009/3822/front_hu.3.400.jpg
4056489071198,Snack day,,Bio Organic törköly tallér medve hagymával,402.0,11.8,5.5,74.7,https://images.openfoodfacts.org/images/products/405/648/907/1198/front_en.3.400.jpg
5999559310294,BiOrganik,Bio gluténmentes rizskása,Organic gluten free rice porridge,341.0,6.5,0.5,76.0,https://images.openfoodfacts.org/images/products/599/955/931/0294/front_hu.13.400.jpg
5999535807411,Gelatiamo all'italiano,,Single Zero chocolate ice cream,117.0,3.6,6.6,12.2,https://images.openfoodfacts.org/images/products/599/953/580/7411/front_en.4.400.jpg
5051007154079,Tesco,,Physalis,325.0,6.0,5.0,64.0,https://images.openfoodfacts.org/images/products/505/100/715/4079/front_en.5.400.jpg
8594008040769,Toma,Almalé,Almalé,45.0,0.0,0.0,10.5,https://images.openfoodfacts.org/images/products/859/400/804/0769/front_hu.3.400.jpg
4056489113607,Solevita (lidl),,Carrot juice with banana concentrate,38.0,0.7,0.1,7.8,https://images.openfoodfacts.org/images/products/405/648/911/3607/front_en.4.400.jpg
7622201760229,Győri,Győri Édes (Eredeti Recept),Győri Édes (Eredeti Recept),490.0,6.1,11.0,45.0,https://images.openfoodfacts.org/images/products/762/220/176/0229/front_hu.7.400.jpg
5999546643886,Halker,Halászlé sűrítményből,Halászlé sűrítményből,121.0,6.3,9.4,2.2,https://images.openfoodfacts.org/images/products/599/954/664/3886/front_hu.11.400.jpg
3858887584260,Somersby,Passion fruit & orange cider,Passion fruit & orange cider,54.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/385/888/758/4260/front_hu.6.400.jpg
5203937016464,Cretamel,Caramelised peanuts sesame,Caramelised peanuts sesame,532.0,14.5,31.2,44.8,https://images.openfoodfacts.org/images/products/520/393/701/6464/front_hu.4.400.jpg
5999033892803,Spar,,Spar juicy,27.0,0.1,0.0,5.0,https://images.openfoodfacts.org/images/products/599/903/389/2803/front_fr.3.400.jpg
5999107126001,Ismeretlen,,Wheypro pistache,374.0,75.0,3.6,9.7,
5998200480287,Mizo,,Tejeskávé light,33.0,3.2,0.0,4.8,https://images.openfoodfacts.org/images/products/599/820/048/0287/front_en.3.400.jpg
5998420700196,Ismeretlen,Teszta fodros nagykocka,Teszta fodros nagykocka,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/842/070/0196/front_hu.3.400.jpg
5998420700165,Ismeretlen,Teszta szarvacska,Teszta szarvacska,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/842/070/0165/front_hu.3.400.jpg
4337256013147,Ismeretlen,Teszta spagetti,Teszta spagetti,0.0,0.0,0.0,0.0,
5998420701896,Ismeretlen,Teszta copfocska,Teszta copfocska,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/842/070/1896/front_hu.3.400.jpg
5051007133722,Tesco,Barack félek szirupban,Barack félek szirupban,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/505/100/713/3722/front_hu.3.400.jpg
8588000027675,Ismeretlen,Tarkabab,Tarkabab,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/858/800/002/7675/front_hu.3.400.jpg
5992895008818,Ismeretlen,Lecsó,Lecsó,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/289/500/8818/front_hu.3.400.jpg
4337256271028,Penny,Baked beans in chili sauce,Baked beans in chili sauce,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/433/725/627/1028/front_hu.3.400.jpg
8595643809919,Kitchin,White cannellini beans,Bílé fazole,100.0,5.8,0.4,16.8,https://images.openfoodfacts.org/images/products/859/564/380/9919/front_hu.3.400.jpg
9001466309134,Ismeretlen,Fehér óriás bab,Fehér óriás bab,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/900/146/630/9134/front_hu.3.400.jpg
8595643809902,Kitchin,Red kidney beand,Červené fazole,108.0,7.7,0.5,15.2,https://images.openfoodfacts.org/images/products/859/564/380/9902/front_hu.29.400.jpg
22029607,Ismeretlen,Cannellini beans,Cannellini beans,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/000/002/202/9607/front_hu.3.400.jpg
4388860220896,Penny,Baked beans in tomato sauce,Baked beans in tomato sauce,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/438/886/022/0896/front_hu.6.400.jpg
4388260280896,Ismeretlen,Baked beans in tomato sauce,Baked beans in tomato sauce,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/438/826/028/0896/front_hu.3.400.jpg
8595643809964,,Baked beans in tomato sauce,Baked beans in tomato sauce,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/859/564/380/9964/front_hu.3.400.jpg
8595139789701,Globus,Sólet pácolt marhahússal,Sólet pácolt marhahússal,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/859/513/978/9701/front_hu.3.400.jpg
5998304056289,Ismeretlen,Ungarisch Húsgombóc paradicsom mártásban,Ungarisch Húsgombóc paradicsom mártásban,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/830/405/6289/front_hu.3.400.jpg
5998304067964,Penny,Babgulyás,Babgulyás,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/830/406/7964/front_hu.3.400.jpg
5998143105209,Szerencs Csoki,Macskanyelv,Macskanyelv,570.0,7.3,41.0,42.0,https://images.openfoodfacts.org/images/products/599/814/310/5209/front_hu.7.400.jpg
8606017432777,Frikom,,macho bela cokolada,353.0,4.1,21.0,37.0,
5999076233182,Ismeretlen,,Zéro sauce,40.0,0.4,0.5,4.7,
5999883305607,Ismeretlen,Burgonya pehely,Burgonya pehely,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/988/330/5607/front_hu.3.400.jpg
5999567470300,Ismeretlen,Chicken and peas polcz,Chicken and peas polcz,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/956/747/0300/front_hu.3.400.jpg
5902510275419,Ismeretlen,Chilis bab marhahússal,Chilis bab marhahússal,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/590/251/027/5419/front_hu.3.400.jpg
4099200121703,Primana,Marha-pörkölt,Marha-pörkölt,114.0,12.0,4.8,5.5,https://images.openfoodfacts.org/images/products/409/920/012/1703/front_hu.11.400.jpg
8595139798376,Penny,Babfőzelék,Babfőzelék,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/859/513/979/8376/front_hu.3.400.jpg
8595139798369,Penny,Lencsefőzelék,Lencsefőzelék,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/859/513/979/8369/front_hu.3.400.jpg
8595139799595,Hamé,Csirkemajas,Csirkemajas,342.0,9.6,32.7,2.3,https://images.openfoodfacts.org/images/products/859/513/979/9595/front_hu.3.400.jpg
8595139799540,Hamé,Libamájas,Libamájas,336.0,9.4,32.2,2.2,https://images.openfoodfacts.org/images/products/859/513/979/9540/front_hu.3.400.jpg
8594001691142,,Reggeli loncshus,Reggeli loncshus,0.0,0.0,0.0,0.0,
5998304069852,Ismeretlen,Sonkás pastetom,Sonkás pastetom,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/830/406/9852/front_hu.3.400.jpg
8594001691197,Hamé,Sonkás csemege,Sonkás csemege,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/859/400/169/1197/front_hu.3.400.jpg
8595139797553,Hamé,Zöldségtatár,Zöldségtatár,207.0,3.9,15.5,11.0,https://images.openfoodfacts.org/images/products/859/513/979/7553/front_hu.3.400.jpg
8594001691449,Hamé,Csicseriborsós zöldségpástétom,Csicseriborsós zöldségpástétom,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/859/400/169/1449/front_hu.3.400.jpg
5941393011844,Hamé,Vegetáriánus pástétom,Vegetáriánus pástétom,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/594/139/301/1844/front_hu.3.400.jpg
5998304069739,Ismeretlen,Sertés Majkrem,Sertés Majkrem,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/830/406/9739/front_hu.3.400.jpg
8595139789633,Ismeretlen,Csirke Majkrem,Csirke Majkrem,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/859/513/978/9633/front_hu.3.400.jpg
5998304058672,Ismeretlen,Szárnyas Majkrem,Szárnyas Majkrem,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/830/405/8672/front_hu.3.400.jpg
5999567470805,Ismeretlen,Smoky pork stew with pinto beans,Smoky pork stew with pinto beans,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/956/747/0805/front_hu.3.400.jpg
5998216703806,Hazai és finom,Finomföl,Finomföl,0.0,0.0,0.0,0.0,
5997289702600,Ismeretlen,Hámozott gesztenye,Hámozott gesztenye,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/728/970/2600/front_hu.3.400.jpg
5997956700618,Ismeretlen,Bananszeletek olajos cukrozott,Bananszeletek olajos cukrozott,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/795/670/0618/front_hu.3.400.jpg
5999550100016,Ismeretlen,Főzz hejnelkuli szelíd gesztenye,Főzz hejnelkuli szelíd gesztenye,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/955/010/0016/front_hu.3.400.jpg
7006317035929,Ismeretlen,Protein szelet,Protein szelet,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/700/631/703/5929/front_hu.3.400.jpg
2968000642928,Ismeretlen,Cerbona vegan protein,Cerbona vegan protein,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/296/800/064/2928/front_hu.3.400.jpg
12174782,Nestle,,Chocolate fitness,397.0,8.7,7.0,71.3,https://images.openfoodfacts.org/images/products/000/001/217/4782/front_en.7.400.jpg
0025077763924,Ismeretlen,,Lutein vision guard,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/002/507/776/3924/front_fr.3.400.jpg
5998858701475,Vegabond,,Növényi zsír,845.0,0.7,91.5,4.5,https://images.openfoodfacts.org/images/products/599/885/870/1475/front_en.3.400.jpg
4056489716341,Vemondo,Vegan Burger,Vegan Burger,347.0,26.1,22.4,8.8,https://images.openfoodfacts.org/images/products/405/648/971/6341/front_en.18.400.jpg
5998038313160,Cornexi,,Instant oatmeal with protein and caramel,375.0,16.7,6.3,53.3,https://images.openfoodfacts.org/images/products/599/803/831/3160/front_en.3.400.jpg
4061459306071,Lyttos,Feta,Feta,257.0,17.0,21.0,0.0,https://images.openfoodfacts.org/images/products/406/145/930/6071/front_hu.3.400.jpg
8594199373912,Vilgain,,Kečup jemný,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/859/419/937/3912/front_cs.12.400.jpg
4056489113591,Solevita (lidl),,Carrot juice with honey,41.0,0.5,0.1,8.7,https://images.openfoodfacts.org/images/products/405/648/911/3591/front_en.3.400.jpg
5999033893305,Sbudget,,Fruit mix,66.0,1.2,0.5,12.0,https://images.openfoodfacts.org/images/products/599/903/389/3305/front_en.3.400.jpg
3083681068481,Bonduelle,Créatif Olíva 310g,Creátif Olive,76.0,2.0,3.5,6.8,https://images.openfoodfacts.org/images/products/308/368/106/8481/front_en.3.400.jpg
5999033877794,SPAR,,Vidéki Cipó Szeletelt,272.0,7.7,2.7,53.0,https://images.openfoodfacts.org/images/products/599/903/387/7794/front_hu.24.400.jpg
4099200702667,Primana,Csirke cordon bleu,Csirke cordon bleu,227.0,12.0,11.0,20.0,https://images.openfoodfacts.org/images/products/409/920/070/2667/front_hu.5.400.jpg
5999571130344,Gelatiamo all'italino,,"Super zero fresh lime ice cream, no added sugar, lactose free",84.0,2.2,2.2,20.2,https://images.openfoodfacts.org/images/products/599/957/113/0344/front_en.4.400.jpg
4061464629547,"Barissimo, The Coffee Experts",,Espresso Classico - Ganze Bohne,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/406/146/462/9547/front_de.16.400.jpg
5999076238453,Biotech USA,,100% Pure Whey,384.0,76.0,6.4,4.5,https://images.openfoodfacts.org/images/products/599/907/623/8453/front_en.39.400.jpg
5999862168049,Nano,,Protein wafer cookies cream imp,518.0,23.0,36.0,24.0,https://images.openfoodfacts.org/images/products/599/986/216/8049/front_en.4.400.jpg
24236591,Merian Foods,Füstöltke - sajtos ízű,Füstöltke - sajtos ízű,214.0,11.0,18.0,2.0,https://images.openfoodfacts.org/images/products/000/002/423/6591/front_hu.3.400.jpg
7622201777326,Mondelez,Sport Kapucíner,Sport Kapucíner,423.0,6.1,13.9,67.7,https://images.openfoodfacts.org/images/products/762/220/177/7326/front_hu.3.400.jpg
5999884751298,Flapjack,Zabszelet kakaós étmassza darabokkal,Zabszelet kakaós étmassza darabokkal,450.0,5.8,23.0,54.0,https://images.openfoodfacts.org/images/products/599/988/475/1298/front_hu.9.400.jpg
5998704303433,VITA,,TOAST KENYÉR,254.0,9.9,3.7,41.0,https://images.openfoodfacts.org/images/products/599/870/430/3433/front_en.4.400.jpg
9006371009001,Marilussy's,,"Peanut butter, smooth",636.0,24.0,53.0,13.0,https://images.openfoodfacts.org/images/products/900/637/100/9001/front_en.5.400.jpg
5998817312452,Dreher 24,Pomelo - Grapefruit ízű alkoholmentes világos sör,Pomelo - Grapefruit ízű alkoholmentes világos sör,28.0,0.0,0.0,6.8,https://images.openfoodfacts.org/images/products/599/881/731/2452/front_hu.3.400.jpg
5902510273484,Ismeretlen,Bajor sonka,Bajor sonka,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/590/251/027/3484/front_hu.3.400.jpg
